Record_ID,Collection_Date,Zone,Area,Waste_Type,Waste_Collected_KG,Recyclable_KG,Collection_Status,Collection_Delay_Min,Distance_KM,Workers_Count,Disposal_Method,Disposal_Cost,Complaint_Count,Recycling_Rate_Pct,Cost_per_KG,Month,Year
WM100188,2023-06-12,East,Riverside East,Organic,75.1,4.3,Delayed,29,5.9,5,Composting,142.03,2,5.73,1.89,2023-06,2023
WM100189,2024-03-11,South,Harbor South,Mixed Waste,71.6,11.1,Completed,0,4.0,3,Landfill,120.9,0,15.5,1.69,2024-03,2024
WM100190,2024-03-09,North,Pine Valley,Organic,50.6,3.8,Completed,0,4.9,4,Waste-to-Energy,200.4,1,7.51,3.96,2024-03,2024
WM100191,2023-11-21,Central,Market District,Organic,67.5,9.6,Completed,0,12.6,4,Composting,110.2,0,14.22,1.63,2023-11,2023
WM100192,2023-06-06,Central,Downtown Core,Plastic,36.8,19.5,Completed,0,9.2,4,Waste-to-Energy,146.3,0,52.99,3.98,2023-06,2023
WM100193,2023-04-24,West,Cedar Town,Glass,52.2,36.9,Completed,0,5.5,4,Recycling,191.97,0,70.69,3.68,2023-04,2023
WM100194,2023-04-22,South,Harbor South,Organic,137.2,6.3,Completed,0,6.7,6,Composting,284.84,0,4.59,2.08,2023-04,2023
WM100195,2024-03-30,South,Southport,Paper,27.3,14.3,Completed,0,6.3,3,Recycling,78.51,0,52.38,2.88,2024-03,2024
WM100196,2023-03-14,West,Hilltop West,Organic,62.2,10.3,Completed,0,4.8,4,Composting,156.24,0,16.56,2.51,2023-03,2023
WM100197,2023-07-12,Central,City Center,Organic,76.5,10.2,Delayed,60,10.0,3,Composting,164.35,0,13.33,2.15,2023-07,2023
WM100198,2024-04-19,Central,City Center,Organic,121.8,14.8,Completed,0,5.2,6,Composting,241.62,0,12.15,1.98,2024-04,2024
WM100199,2023-09-30,West,Golden West,Paper,20.3,12.1,Delayed,63,7.9,2,Recycling,61.61,3,59.61,3.03,2023-09,2023
WM100200,2023-04-04,West,Cedar Town,Plastic,40.9,21.1,Missed,124,3.1,4,Recycling,113.74,2,51.59,2.78,2023-04,2023
WM100201,2024-12-19,North,Lakeview North,Organic,49.9,0.6,Completed,0,2.4,5,Composting,120.95,0,1.2,2.42,2024-12,2024
WM100202,2024-11-12,North,Northgate,Plastic,32.1,14.4,Completed,0,6.9,4,Waste-to-Energy,123.96,1,44.86,3.86,2024-11,2024
WM100203,2024-10-29,Central,Downtown Core,Plastic,33.8,22.2,Completed,0,5.0,4,Landfill,56.55,1,65.68,1.67,2024-10,2024
WM100204,2024-05-29,East,Eastwood,Plastic,37.0,19.9,Completed,0,7.4,3,Recycling,135.62,1,53.78,3.67,2024-05,2024
WM100205,2023-08-08,North,Rosewood Park,Organic,87.6,0.9,Completed,0,5.5,5,Composting,234.86,0,1.03,2.68,2023-08,2023
WM100206,2023-01-05,North,Pine Valley,Mixed Waste,27.5,1.5,Completed,0,5.2,3,Recycling,111.26,0,5.45,4.05,2023-01,2023
WM100207,2023-07-13,West,Westfield,Paper,38.2,28.2,Completed,0,7.6,4,Recycling,130.72,1,73.82,3.42,2023-07,2023
WM100208,2023-02-23,North,Lakeview North,Organic,93.0,0.9,Completed,0,6.4,5,Waste-to-Energy,314.2,0,0.97,3.38,2023-02,2023
WM100209,2023-07-28,North,Northgate,Organic,79.8,0.8,Delayed,72,7.2,5,Composting,146.84,2,1.0,1.84,2023-07,2023
WM100210,2024-08-10,East,Orchid Nagar,Glass,46.3,29.7,Completed,0,9.2,5,Waste-to-Energy,145.78,0,64.15,3.15,2024-08,2024
WM100211,2024-12-30,West,Hilltop West,Glass,41.0,30.1,Completed,0,5.0,2,Recycling,128.61,2,73.41,3.14,2024-12,2024
WM100212,2024-05-11,West,Golden West,Glass,32.7,22.8,Completed,0,11.0,3,Recycling,94.59,0,69.72,2.89,2024-05,2024
WM100213,2024-09-21,South,Palm Residency,Metal,21.6,14.0,Delayed,36,5.6,3,Recycling,66.52,0,64.81,3.08,2024-09,2024
WM100214,2024-03-30,West,West End,Paper,36.2,25.1,Completed,0,8.7,3,Recycling,110.5,0,69.34,3.05,2024-03,2024
WM100215,2023-03-21,South,Southport,Organic,67.0,0.7,Completed,0,5.1,5,Composting,150.23,0,1.04,2.24,2023-03,2023
WM100216,2024-11-29,South,Sunset Colony,Plastic,24.7,15.0,Completed,0,4.6,3,Recycling,82.67,1,60.73,3.35,2024-11,2024
WM100217,2023-01-08,West,West End,Plastic,34.0,19.6,Completed,0,10.4,3,Waste-to-Energy,121.69,0,57.65,3.58,2023-01,2023
WM100218,2023-04-01,West,Hilltop West,Organic,115.1,1.2,Delayed,25,12.2,5,Composting,261.07,1,1.04,2.27,2023-04,2023
WM100219,2023-12-12,Central,Central Square,Mixed Waste,48.4,5.2,Completed,0,6.6,4,Recycling,187.47,1,10.74,3.87,2023-12,2023
WM100220,2023-12-17,West,West End,Glass,46.2,30.7,Completed,0,13.7,2,Landfill,65.36,0,66.45,1.41,2023-12,2023
WM100221,2023-07-29,East,East Ridge,Mixed Waste,63.6,3.2,Completed,0,3.7,4,Waste-to-Energy,238.58,1,5.03,3.75,2023-07,2023
WM100222,2023-09-15,North,Lakeview North,Plastic,43.3,23.6,Completed,0,10.2,4,Recycling,147.33,0,54.5,3.4,2023-09,2023
WM100223,2023-02-10,South,Palm Residency,Mixed Waste,58.5,7.7,Completed,0,9.2,4,Waste-to-Energy,207.11,0,13.16,3.54,2023-02,2023
WM100224,2024-12-27,South,Harbor South,Glass,27.8,17.7,Completed,0,6.3,3,Recycling,90.72,0,63.67,3.26,2024-12,2024
WM100225,2024-11-26,South,Southport,Metal,15.6,9.4,Completed,0,4.1,2,Landfill,30.34,1,60.26,1.94,2024-11,2024
WM100226,2023-10-31,Central,Downtown Core,Paper,14.2,8.8,Completed,0,13.6,2,Recycling,44.21,0,61.97,3.11,2023-10,2023
WM100227,2023-08-29,South,Sunset Colony,Plastic,26.1,13.6,Completed,0,6.9,2,Recycling,77.98,0,52.11,2.99,2023-08,2023
WM100228,2024-09-09,Central,Central Square,Organic,78.5,4.3,Completed,0,3.1,5,Landfill,136.86,0,5.48,1.74,2024-09,2024
WM100229,2024-06-17,West,Cedar Town,Organic,96.6,11.2,Completed,0,9.2,3,Composting,167.19,1,11.59,1.73,2024-06,2024
WM100230,2023-09-02,Central,Central Square,Paper,17.8,12.3,Completed,0,10.6,3,Recycling,59.74,0,69.1,3.36,2023-09,2023
WM100231,2024-08-13,East,Eastwood,Mixed Waste,42.7,7.2,Delayed,49,3.7,3,Landfill,69.33,1,16.86,1.62,2024-08,2024
WM100232,2023-10-31,East,Orchid Nagar,Plastic,44.5,23.3,Completed,0,5.8,3,Landfill,81.7,1,52.36,1.84,2023-10,2023
WM100233,2024-06-18,East,Maple Court,Paper,18.2,10.0,Completed,0,8.0,3,Landfill,20.96,0,54.95,1.15,2024-06,2024
WM100234,2023-04-21,North,Rosewood Park,Glass,41.2,26.7,Completed,0,4.7,3,Recycling,140.4,0,64.81,3.41,2023-04,2023
WM100235,2023-05-10,West,Hilltop West,Mixed Waste,60.9,13.6,Completed,0,8.0,5,Landfill,128.92,0,22.33,2.12,2023-05,2023
WM100236,2023-12-28,South,Sunset Colony,Paper,20.8,9.8,Delayed,92,6.7,2,Recycling,69.93,4,47.12,3.36,2023-12,2023
WM100237,2023-09-17,North,Rosewood Park,Paper,23.6,15.2,Completed,0,12.2,3,Waste-to-Energy,105.36,0,64.41,4.46,2023-09,2023
WM100238,2024-10-27,West,Golden West,Mixed Waste,56.0,6.3,Completed,0,7.6,2,Recycling,163.28,0,11.25,2.92,2024-10,2024
WM100239,2024-06-14,North,Rosewood Park,Mixed Waste,58.0,1.4,Delayed,38,12.3,3,Landfill,93.17,0,2.41,1.61,2024-06,2024
WM100240,2024-07-14,Central,Market District,Glass,27.3,19.4,Completed,0,10.0,2,Recycling,75.95,0,71.06,2.78,2024-07,2024
WM100241,2024-08-08,Central,City Center,Metal,24.8,19.8,Completed,0,6.6,3,Recycling,78.66,0,79.84,3.17,2024-08,2024
WM100242,2023-08-02,Central,City Center,Mixed Waste,73.8,7.1,Completed,0,6.4,4,Landfill,114.92,0,9.62,1.56,2023-08,2023
WM100243,2023-02-22,South,Palm Residency,Plastic,38.7,19.7,Completed,0,5.9,2,Landfill,51.17,0,50.9,1.32,2023-02,2023
WM100244,2023-07-09,North,Pine Valley,Glass,24.9,16.4,Completed,0,7.2,2,Recycling,77.06,1,65.86,3.09,2023-07,2023
WM100245,2024-10-02,Central,Downtown Core,Metal,17.9,15.4,Delayed,62,4.8,3,Landfill,32.53,4,86.03,1.82,2024-10,2024
WM100246,2024-05-05,East,Orchid Nagar,Plastic,30.4,17.5,Completed,0,5.8,3,Recycling,125.8,0,57.57,4.14,2024-05,2024
WM100247,2023-05-24,Central,Downtown Core,Mixed Waste,52.9,11.6,Completed,0,2.3,4,Landfill,87.95,0,21.93,1.66,2023-05,2023
WM100248,2023-06-29,Central,City Center,Plastic,31.1,21.0,Completed,0,3.9,4,Recycling,85.06,1,67.52,2.74,2023-06,2023
WM100249,2024-06-02,Central,City Center,Organic,98.5,18.3,Completed,0,9.6,5,Composting,180.57,1,18.58,1.83,2024-06,2024
WM100250,2024-12-18,South,Harbor South,Paper,35.5,21.9,Completed,0,5.9,3,Recycling,92.29,1,61.69,2.6,2024-12,2024
WM100251,2023-03-09,South,Harbor South,Organic,85.5,0.9,Completed,0,6.5,4,Landfill,117.65,0,1.05,1.38,2023-03,2023
WM100252,2024-10-16,Central,Market District,Organic,57.4,2.0,Completed,0,11.4,4,Composting,130.3,0,3.48,2.27,2024-10,2024
WM100253,2023-04-18,South,Green Meadows,Mixed Waste,26.5,0.8,Completed,0,7.1,2,Waste-to-Energy,116.39,1,3.02,4.39,2023-04,2023
WM100254,2023-07-04,North,Pine Valley,Organic,66.5,0.7,Delayed,36,5.4,4,Composting,125.15,3,1.05,1.88,2023-07,2023
WM100255,2023-05-31,East,Maple Court,Organic,51.7,5.9,Completed,0,10.0,3,Composting,99.71,0,11.41,1.93,2023-05,2023
WM100256,2024-12-23,Central,Central Square,Plastic,25.1,14.1,Completed,0,10.3,4,Landfill,46.15,0,56.18,1.84,2024-12,2024
WM100257,2024-08-12,West,Westfield,Mixed Waste,46.3,2.8,Delayed,32,6.7,3,Landfill,74.0,1,6.05,1.6,2024-08,2024
WM100258,2024-04-19,East,East Ridge,Plastic,35.9,16.5,Missed,103,6.2,4,Recycling,105.31,2,45.96,2.93,2024-04,2024
WM100259,2023-04-12,North,Northgate,Plastic,34.6,16.9,Completed,0,8.8,2,Landfill,52.77,0,48.84,1.53,2023-04,2023
WM100260,2024-12-26,West,Cedar Town,Organic,89.0,10.6,Completed,0,1.6,5,Composting,181.26,0,11.91,2.04,2024-12,2024
WM100261,2023-05-19,Central,Central Square,Plastic,27.4,17.5,Delayed,16,12.1,3,Landfill,49.45,0,63.87,1.8,2023-05,2023
WM100262,2024-01-23,North,Northgate,Mixed Waste,50.5,9.6,Completed,0,15.2,3,Waste-to-Energy,222.44,0,19.01,4.4,2024-01,2024
WM100263,2024-11-28,East,East Ridge,Mixed Waste,53.4,8.2,Completed,0,6.4,5,Recycling,174.19,0,15.36,3.26,2024-11,2024
WM100264,2024-11-10,Central,Downtown Core,Glass,31.8,18.9,Completed,0,5.3,2,Recycling,82.38,0,59.43,2.59,2024-11,2024
WM100265,2024-05-03,West,Westfield,Metal,23.2,17.8,Delayed,13,6.3,3,Recycling,73.42,2,76.72,3.16,2024-05,2024
WM100266,2023-02-27,West,Westfield,Paper,35.4,23.1,Completed,0,6.0,4,Recycling,123.24,1,65.25,3.48,2023-02,2023
WM100267,2024-09-22,West,West End,Organic,74.7,12.1,Completed,0,12.9,5,Composting,143.22,0,16.2,1.92,2024-09,2024
WM100268,2023-03-29,South,Palm Residency,Organic,91.2,0.9,Completed,0,3.3,4,Landfill,168.14,0,0.99,1.84,2023-03,2023
WM100269,2023-05-02,South,Sunset Colony,Plastic,22.9,10.2,Completed,0,6.9,2,Recycling,64.59,0,44.54,2.82,2023-05,2023
WM100270,2023-09-01,Central,City Center,Paper,35.5,20.2,Missed,118,5.5,3,Recycling,105.0,3,56.9,2.96,2023-09,2023
WM100271,2023-03-08,Central,City Center,Mixed Waste,58.5,11.1,Completed,0,11.3,4,Landfill,90.6,1,18.97,1.55,2023-03,2023
WM100272,2023-10-21,Central,Central Square,Plastic,35.9,21.1,Completed,0,11.6,3,Recycling,123.97,0,58.77,3.45,2023-10,2023
WM100273,2023-05-10,Central,Central Square,Mixed Waste,46.1,7.9,Completed,0,9.7,4,Landfill,68.3,0,17.14,1.48,2023-05,2023
WM100274,2023-02-09,East,East Ridge,Mixed Waste,53.4,10.8,Completed,0,2.0,3,Landfill,68.55,0,20.22,1.28,2023-02,2023
WM100275,2023-07-31,East,Eastwood,Metal,25.1,17.9,Missed,88,3.7,3,Recycling,77.9,1,71.31,3.1,2023-07,2023
WM100276,2023-02-25,Central,City Center,Plastic,28.5,18.5,Completed,0,7.7,3,Recycling,95.35,1,64.91,3.35,2023-02,2023
WM100277,2024-12-12,West,Golden West,Glass,33.3,25.4,Completed,0,4.7,3,Recycling,126.96,0,76.28,3.81,2024-12,2024
WM100278,2023-10-18,West,Hilltop West,Paper,31.6,20.6,Completed,0,3.3,2,Recycling,119.6,1,65.19,3.78,2023-10,2023
WM100279,2024-09-10,Central,Central Square,Organic,70.5,1.1,Delayed,33,16.4,5,Landfill,106.7,1,1.56,1.51,2024-09,2024
WM100280,2024-12-07,Central,Central Square,Organic,48.8,3.6,Completed,0,10.7,3,Waste-to-Energy,176.46,0,7.38,3.62,2024-12,2024
WM100281,2023-12-18,South,Palm Residency,Organic,97.5,1.0,Completed,0,5.3,4,Composting,185.27,0,1.03,1.9,2023-12,2023
WM100282,2023-05-02,South,Southport,Plastic,37.8,22.2,Completed,0,3.7,4,Recycling,112.26,0,58.73,2.97,2023-05,2023
WM100283,2023-04-05,North,Northgate,Paper,26.5,14.7,Delayed,50,9.3,3,Recycling,81.28,1,55.47,3.07,2023-04,2023
WM100284,2024-03-03,East,Orchid Nagar,Mixed Waste,54.5,14.8,Completed,0,4.7,4,Landfill,88.53,0,27.16,1.62,2024-03,2024
WM100285,2024-09-28,North,Pine Valley,Plastic,28.4,13.6,Completed,0,3.7,3,Recycling,88.68,0,47.89,3.12,2024-09,2024
WM100286,2024-03-24,East,Maple Court,Plastic,22.9,10.5,Completed,0,4.7,3,Landfill,32.9,0,45.85,1.44,2024-03,2024
WM100287,2024-09-29,East,Eastwood,Plastic,29.7,17.2,Completed,0,5.0,3,Recycling,83.12,0,57.91,2.8,2024-09,2024
WM100288,2023-12-10,South,Green Meadows,Organic,38.3,0.4,Delayed,63,4.9,4,Waste-to-Energy,177.89,1,1.04,4.64,2023-12,2023
WM100289,2024-07-01,East,Orchid Nagar,Glass,39.9,26.6,Completed,0,7.3,2,Recycling,96.63,0,66.67,2.42,2024-07,2024
WM100290,2024-12-29,North,Silver Hills,Plastic,24.2,12.7,Completed,0,8.2,5,Recycling,80.44,2,52.48,3.32,2024-12,2024
WM100291,2023-01-03,North,Pine Valley,Mixed Waste,42.6,8.9,Completed,0,3.8,3,Waste-to-Energy,194.88,0,20.89,4.57,2023-01,2023
WM100292,2023-01-30,Central,City Center,Metal,23.6,17.6,Completed,0,19.2,3,Recycling,70.49,0,74.58,2.99,2023-01,2023
WM100293,2023-09-12,South,Sunset Colony,Organic,54.9,0.5,Completed,0,13.5,3,Composting,110.12,0,0.91,2.01,2023-09,2023
WM100294,2023-02-14,North,Lakeview North,Organic,66.2,0.7,Completed,0,5.3,4,Landfill,124.84,0,1.06,1.89,2023-02,2023
WM100295,2023-06-26,East,Orchid Nagar,Plastic,48.2,25.1,Delayed,49,11.1,2,Recycling,157.24,2,52.07,3.26,2023-06,2023
WM100296,2023-08-10,West,West End,Organic,69.9,5.3,Completed,0,9.2,4,Landfill,120.41,1,7.58,1.72,2023-08,2023
WM100297,2024-09-16,North,Silver Hills,Organic,63.7,0.6,Completed,0,2.3,4,Composting,142.7,0,0.94,2.24,2024-09,2024
WM100298,2023-05-02,West,Golden West,Metal,21.3,16.9,Completed,0,16.6,3,Recycling,63.32,0,79.34,2.97,2023-05,2023
WM100299,2023-10-02,North,Silver Hills,Organic,28.8,1.6,Completed,0,5.8,3,Composting,65.67,0,5.56,2.28,2023-10,2023
WM100300,2023-11-08,North,Lakeview North,Paper,25.1,14.3,Completed,0,8.5,3,Recycling,78.33,0,56.97,3.12,2023-11,2023
WM100301,2024-02-22,East,Maple Court,Plastic,29.3,17.2,Completed,0,5.3,2,Recycling,90.58,0,58.7,3.09,2024-02,2024
WM100302,2023-11-25,East,East Ridge,Organic,71.5,5.2,Delayed,35,18.8,4,Composting,134.35,0,7.27,1.88,2023-11,2023
WM100303,2023-04-13,West,Westfield,Mixed Waste,58.7,11.6,Delayed,60,8.3,3,Landfill,81.24,0,19.76,1.38,2023-04,2023
WM100304,2024-11-18,West,Golden West,Metal,18.7,15.0,Completed,0,2.7,3,Recycling,43.55,0,80.21,2.33,2024-11,2024
WM100305,2023-10-09,Central,Market District,Organic,44.9,7.2,Delayed,51,1.6,5,Composting,92.43,5,16.04,2.06,2023-10,2023
WM100306,2023-09-02,East,Eastwood,Metal,30.1,21.1,Completed,0,5.5,2,Landfill,54.41,0,70.1,1.81,2023-09,2023
WM100307,2023-05-13,South,Sunset Colony,Organic,60.4,2.3,Completed,0,4.1,5,Composting,128.54,1,3.81,2.13,2023-05,2023
WM100308,2024-11-01,Central,Downtown Core,Organic,63.5,8.1,Completed,0,4.9,4,Composting,164.71,0,12.76,2.59,2024-11,2024
WM100309,2023-12-07,South,Harbor South,Organic,67.4,0.8,Completed,0,5.9,3,Landfill,127.59,0,1.19,1.89,2023-12,2023
WM100310,2023-01-22,East,East Ridge,Plastic,37.3,22.0,Completed,0,17.2,3,Recycling,98.5,0,58.98,2.64,2023-01,2023
WM100311,2024-09-05,North,Silver Hills,Paper,21.3,11.7,Delayed,59,13.1,2,Recycling,91.98,0,54.93,4.32,2024-09,2024
WM100312,2023-05-30,North,Lakeview North,Organic,74.3,5.5,Completed,0,7.9,4,Composting,142.03,1,7.4,1.91,2023-05,2023
WM100313,2024-07-22,Central,Market District,Organic,61.3,4.5,Delayed,29,6.3,5,Composting,116.51,0,7.34,1.9,2024-07,2024
WM100314,2024-10-31,Central,Central Square,Plastic,34.6,22.5,Completed,0,10.6,4,Recycling,143.17,0,65.03,4.14,2024-10,2024
WM100315,2024-12-07,West,Cedar Town,Paper,32.5,20.3,Completed,0,10.8,2,Recycling,110.27,0,62.46,3.39,2024-12,2024
WM100316,2023-06-16,South,Green Meadows,Organic,49.3,2.2,Completed,0,4.2,3,Landfill,72.61,0,4.46,1.47,2023-06,2023
WM100317,2023-12-11,North,Rosewood Park,Paper,35.1,20.1,Completed,0,7.0,3,Recycling,108.08,0,57.26,3.08,2023-12,2023
WM100318,2024-12-06,North,Northgate,Plastic,31.8,18.3,Completed,0,7.1,2,Recycling,110.27,0,57.55,3.47,2024-12,2024
WM100319,2024-04-05,South,Harbor South,Organic,116.6,1.2,Completed,0,6.4,4,Composting,266.03,0,1.03,2.28,2024-04,2024
WM100320,2023-09-17,East,Maple Court,Mixed Waste,36.6,0.4,Delayed,31,13.6,2,Landfill,65.09,0,1.09,1.78,2023-09,2023
WM100321,2023-07-19,West,Golden West,Plastic,23.9,14.6,Completed,0,6.5,3,Landfill,35.84,0,61.09,1.5,2023-07,2023
WM100322,2023-01-05,West,Golden West,Mixed Waste,49.4,7.7,Completed,0,9.1,4,Landfill,75.79,1,15.59,1.53,2023-01,2023
WM100323,2023-10-27,South,Harbor South,Organic,100.3,6.4,Completed,0,8.7,5,Composting,222.82,1,6.38,2.22,2023-10,2023
WM100324,2024-08-25,Central,Market District,Paper,15.2,9.7,Completed,0,11.7,3,Recycling,39.56,0,63.82,2.6,2024-08,2024
WM100325,2024-06-19,West,Hilltop West,Organic,73.1,12.5,Completed,0,7.8,6,Landfill,126.54,0,17.1,1.73,2024-06,2024
WM100326,2023-08-24,East,Riverside East,Paper,22.2,12.4,Missed,117,7.3,3,Recycling,73.04,3,55.86,3.29,2023-08,2023
WM100327,2024-06-23,West,Cedar Town,Metal,20.1,13.5,Delayed,38,11.1,2,Recycling,59.49,0,67.16,2.96,2024-06,2024
WM100328,2023-06-01,South,Harbor South,Mixed Waste,68.4,11.7,Completed,0,7.0,4,Landfill,114.45,1,17.11,1.67,2023-06,2023
WM100329,2023-09-03,South,Sunset Colony,Metal,16.8,11.0,Completed,0,16.1,2,Landfill,25.45,1,65.48,1.51,2023-09,2023
WM100330,2023-01-05,South,Green Meadows,Organic,38.0,0.4,Delayed,36,4.5,3,Landfill,62.27,0,1.05,1.64,2023-01,2023
WM100331,2023-01-13,West,Hilltop West,Paper,24.1,15.1,Completed,0,4.1,3,Recycling,77.93,0,62.66,3.23,2023-01,2023
WM100332,2024-07-20,North,Silver Hills,Paper,18.4,11.5,Delayed,64,9.7,3,Recycling,57.13,1,62.5,3.1,2024-07,2024
WM100333,2024-04-09,North,Pine Valley,Organic,68.1,3.8,Completed,0,8.8,3,Landfill,116.33,1,5.58,1.71,2024-04,2024
WM100334,2023-10-13,North,Northgate,Organic,81.3,2.3,Completed,0,8.3,5,Composting,179.19,0,2.83,2.2,2023-10,2023
WM100335,2024-09-05,North,Silver Hills,Plastic,15.5,9.1,Completed,0,8.4,2,Landfill,29.02,0,58.71,1.87,2024-09,2024
WM100336,2023-12-05,Central,Central Square,Glass,23.8,15.6,Completed,0,11.1,2,Recycling,84.1,0,65.55,3.53,2023-12,2023
WM100337,2023-08-02,West,West End,Organic,99.1,15.4,Completed,0,8.6,8,Composting,220.52,0,15.54,2.23,2023-08,2023
WM100338,2023-04-23,East,Orchid Nagar,Mixed Waste,75.7,10.9,Completed,0,5.8,4,Waste-to-Energy,350.56,0,14.4,4.63,2023-04,2023
WM100339,2023-12-04,North,Lakeview North,Paper,34.2,19.3,Delayed,30,8.8,3,Landfill,55.05,0,56.43,1.61,2023-12,2023
WM100340,2023-03-31,East,Orchid Nagar,Plastic,31.9,18.6,Completed,0,5.6,4,Recycling,114.12,0,58.31,3.58,2023-03,2023
WM100341,2024-04-20,East,Riverside East,Paper,22.8,14.0,Delayed,40,8.3,2,Recycling,74.61,0,61.4,3.27,2024-04,2024
WM100342,2023-01-30,North,Pine Valley,Plastic,26.4,14.6,Completed,0,7.1,4,Recycling,76.8,0,55.3,2.91,2023-01,2023
WM100343,2024-06-23,East,Eastwood,Mixed Waste,43.0,8.0,Completed,0,4.2,4,Waste-to-Energy,164.04,0,18.6,3.81,2024-06,2024
WM100344,2024-04-12,South,Sunset Colony,Organic,54.2,0.5,Completed,0,9.6,5,Composting,133.58,1,0.92,2.46,2024-04,2024
WM100345,2024-01-23,West,Hilltop West,Mixed Waste,57.4,11.5,Completed,0,4.4,3,Landfill,93.56,0,20.03,1.63,2024-01,2024
WM100346,2024-08-02,West,Hilltop West,Paper,35.8,22.7,Completed,0,6.3,3,Waste-to-Energy,133.95,1,63.41,3.74,2024-08,2024
WM100347,2023-12-23,North,Northgate,Glass,31.6,18.6,Completed,0,15.3,4,Waste-to-Energy,132.01,0,58.86,4.18,2023-12,2023
WM100348,2024-10-16,South,Palm Residency,Metal,29.4,21.1,Completed,0,10.7,4,Landfill,51.46,0,71.77,1.75,2024-10,2024
WM100349,2024-06-29,West,Westfield,Organic,77.8,0.8,Completed,0,5.9,7,Waste-to-Energy,292.16,0,1.03,3.76,2024-06,2024
WM100350,2024-04-03,East,Orchid Nagar,Glass,41.0,30.1,Completed,0,4.9,2,Waste-to-Energy,175.0,0,73.41,4.27,2024-04,2024
WM100351,2024-04-15,Central,Central Square,Glass,30.7,21.6,Delayed,61,9.7,2,Waste-to-Energy,111.45,0,70.36,3.63,2024-04,2024
WM100352,2023-08-15,West,Westfield,Mixed Waste,59.4,12.3,Completed,0,4.1,3,Landfill,99.06,0,20.71,1.67,2023-08,2023
WM100353,2024-12-15,North,Northgate,Glass,27.0,18.6,Completed,0,11.1,3,Recycling,96.88,1,68.89,3.59,2024-12,2024
WM100354,2024-07-26,North,Pine Valley,Mixed Waste,29.8,4.1,Completed,0,6.7,3,Landfill,46.57,0,13.76,1.56,2024-07,2024
WM100355,2023-07-10,West,Westfield,Metal,24.7,18.0,Delayed,39,5.4,3,Recycling,82.02,3,72.87,3.32,2023-07,2023
WM100356,2023-01-02,North,Lakeview North,Mixed Waste,68.3,11.2,Completed,0,11.5,4,Landfill,113.03,0,16.4,1.65,2023-01,2023
WM100357,2023-04-28,East,East Ridge,Mixed Waste,49.5,5.5,Completed,0,9.9,3,Recycling,156.46,0,11.11,3.16,2023-04,2023
WM100358,2023-11-04,Central,City Center,Plastic,22.2,16.8,Completed,0,8.3,3,Recycling,66.13,0,75.68,2.98,2023-11,2023
WM100359,2024-07-17,East,Orchid Nagar,Glass,48.5,32.5,Completed,0,3.7,2,Waste-to-Energy,203.64,0,67.01,4.2,2024-07,2024
WM100360,2023-01-15,South,Palm Residency,Organic,87.7,1.1,Completed,0,4.4,5,Composting,155.27,0,1.25,1.77,2023-01,2023
WM100361,2024-02-28,West,West End,Plastic,33.0,17.5,Delayed,38,17.3,4,Recycling,109.05,0,53.03,3.3,2024-02,2024
WM100362,2024-04-23,East,East Ridge,Mixed Waste,55.4,7.7,Completed,0,3.6,3,Landfill,93.61,0,13.9,1.69,2024-04,2024
WM100363,2023-04-06,East,East Ridge,Mixed Waste,67.3,14.2,Completed,0,7.5,5,Landfill,103.03,0,21.1,1.53,2023-04,2023
WM100364,2024-09-01,Central,City Center,Organic,85.5,4.4,Completed,0,3.0,5,Composting,182.47,0,5.15,2.13,2024-09,2024
WM100365,2023-02-24,South,Green Meadows,Paper,14.9,7.5,Completed,0,8.7,3,Landfill,25.68,0,50.34,1.72,2023-02,2023
WM100366,2023-10-05,Central,Market District,Glass,25.6,16.1,Completed,0,4.9,4,Waste-to-Energy,92.48,0,62.89,3.61,2023-10,2023
WM100367,2024-02-17,Central,Central Square,Plastic,27.2,16.3,Completed,0,9.3,5,Recycling,65.43,0,59.93,2.41,2024-02,2024
WM100368,2023-09-02,North,Lakeview North,Organic,77.4,1.0,Completed,0,10.1,4,Landfill,128.16,0,1.29,1.66,2023-09,2023
WM100369,2024-01-31,North,Rosewood Park,Organic,74.3,0.7,Completed,0,6.9,5,Landfill,118.15,0,0.94,1.59,2024-01,2024
WM100370,2024-04-15,North,Silver Hills,Mixed Waste,46.4,6.2,Missed,97,6.7,3,Landfill,83.86,2,13.36,1.81,2024-04,2024
WM100371,2023-02-07,North,Lakeview North,Organic,71.3,0.7,Completed,0,5.0,5,Landfill,131.44,1,0.98,1.84,2023-02,2023
WM100372,2024-09-23,North,Pine Valley,Organic,47.2,2.9,Completed,0,5.4,3,Composting,108.16,0,6.14,2.29,2024-09,2024
WM100373,2023-05-20,West,West End,Paper,22.2,14.9,Completed,0,10.0,3,Landfill,32.72,0,67.12,1.47,2023-05,2023
WM100374,2023-07-02,North,Silver Hills,Plastic,17.3,9.0,Completed,0,3.3,2,Recycling,63.44,1,52.02,3.67,2023-07,2023
WM100375,2023-08-01,South,Green Meadows,Plastic,18.6,10.4,Completed,0,6.8,2,Recycling,57.77,0,55.91,3.11,2023-08,2023
WM100376,2023-05-06,Central,Market District,Organic,52.4,6.4,Completed,0,3.5,5,Composting,100.01,0,12.21,1.91,2023-05,2023
WM100377,2023-05-20,North,Pine Valley,Mixed Waste,38.4,6.4,Completed,0,3.9,4,Landfill,66.0,0,16.67,1.72,2023-05,2023
